PROT.1109.6095431.0001i_00209	PROT.1109.6095431.0001i_00209 153 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02254	PROT.1109.6095431.0001i_02254 417 NA 	 TIGR03751 family conjugal transfer lipoprotein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579959.1 	 NA	
PROT.1109.6095431.0001i_02255	PROT.1109.6095431.0001i_02255 1518 NA 	 TIGR03752 family integrating conjugative element protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579956.1 	 NA	
PROT.1109.6095431.0001i_02256	PROT.1109.6095431.0001i_02256 813 NA 	 TIGR03749 family integrating conjugative element protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579955.1 	 NA	
PROT.1109.6095431.0001i_02257	PROT.1109.6095431.0001i_02257 642 NA 	 TIGR03746 family integrating conjugative element protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579953.1 	 NA	
PROT.1109.6095431.0001i_02258	PROT.1109.6095431.0001i_02258 414 NA 	 TIGR03750 family conjugal transfer protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579951.1 	 NA	
PROT.1109.6095431.0001i_02259	PROT.1109.6095431.0001i_02259 372 NA 	 TIGR03745 family integrating conjugative element membrane protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579949.1 	 NA	
PROT.1109.6095431.0001i_02260	PROT.1109.6095431.0001i_02260 240 NA 	 TIGR03758 family integrating conjugative element protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579947.1 	 NA	
PROT.1109.6095431.0001i_02261	PROT.1109.6095431.0001i_02261 336 NA 	 RAQPRD family integrative conjugative element protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579945.1 	 NA	
PROT.1109.6095431.0001i_02262	PROT.1109.6095431.0001i_02262 615 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02263	PROT.1109.6095431.0001i_02263 714 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02264	PROT.1109.6095431.0001i_02264 1137 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823642.1 	 NA	
PROT.1109.6095431.0001i_02265	PROT.1109.6095431.0001i_02265 732 NA 	 TIGR03747 family integrating conjugative element membrane protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579943.1 	 NA	
PROT.1109.6095431.0001i_02266	PROT.1109.6095431.0001i_02266 2106 traD_1 	 type IV conjugative transfer system coupling protein TraD 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579941.1 	 NA	
PROT.1109.6095431.0001i_02267	PROT.1109.6095431.0001i_02267 516 NA 	 integrating conjugative element protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579939.1 	 NA	
PROT.1109.6095431.0001i_02268	PROT.1109.6095431.0001i_02268 549 NA 	 lytic transglycosylase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_083235953.1 	 NA	
PROT.1109.6095431.0001i_02269	PROT.1109.6095431.0001i_02269 720 NA 	 TIGR03759 family integrating conjugative element protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579937.1 	 NA	
PROT.1109.6095431.0001i_02270	PROT.1109.6095431.0001i_02270 672 NA 	 chemotaxis protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579936.1 	 NA	
PROT.1109.6095431.0001i_02271	PROT.1109.6095431.0001i_02271 543 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579934.1 	 NA	
PROT.1109.6095431.0001i_02272	PROT.1109.6095431.0001i_02272 741 NA 	 ABC transporter substrate-binding protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579932.1 	 NA	
PROT.1109.6095431.0001i_02273	PROT.1109.6095431.0001i_02273 495 radC_2 	 DNA repair protein RadC 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579930.1 	 NA	
PROT.1109.6095431.0001i_02274	PROT.1109.6095431.0001i_02274 258 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02275	PROT.1109.6095431.0001i_02275 582 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579925.1 	 NA	
PROT.1109.6095431.0001i_02276	PROT.1109.6095431.0001i_02276 342 NA 	 helix-turn-helix transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_027912505.1 	 NA	
PROT.1109.6095431.0001i_02277	PROT.1109.6095431.0001i_02277 258 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579923.1 	 NA	
PROT.1109.6095431.0001i_02278	PROT.1109.6095431.0001i_02278 1968 NA 	 DNA topoisomerase III 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579922.1 	 NA	
PROT.1109.6095431.0001i_02279	PROT.1109.6095431.0001i_02279 471 NA 	 single-stranded DNA-binding protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579919.1 	 NA	
PROT.1109.6095431.0001i_02280	PROT.1109.6095431.0001i_02280 519 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579917.1 	 NA	
PROT.1109.6095431.0001i_02281	PROT.1109.6095431.0001i_02281 756 NA 	 TIGR03761 family integrating conjugative element protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579915.1 	 NA	
PROT.1109.6095431.0001i_02282	PROT.1109.6095431.0001i_02282 1188 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02283	PROT.1109.6095431.0001i_02283 549 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579911.1 	 NA	
PROT.1109.6095431.0001i_02284	PROT.1109.6095431.0001i_02284 1590 NA 	 ParB family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579910.1 	 NA	
PROT.1109.6095431.0001i_02285	PROT.1109.6095431.0001i_02285 210 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02286	PROT.1109.6095431.0001i_02286 849 NA 	 ParA family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579973.1 	 NA	
PROT.1109.6095431.0001i_02287	PROT.1109.6095431.0001i_02287 225 NA 	 AlpA family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579907.1 	 NA	
PROT.1109.6095431.0001i_02288	PROT.1109.6095431.0001i_02288 750 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02289	PROT.1109.6095431.0001i_02289 1029 NA 	 IS30-like element ISPsp8 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_058182715.1 	 NA	
PROT.1109.6095431.0001i_02290	PROT.1109.6095431.0001i_02290 402 NA 	 HAMP domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068582901.1 	 NA	
PROT.1109.6095431.0001i_02291	PROT.1109.6095431.0001i_02291 999 NA 	 PAS domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_083235703.1 	 NA	
PROT.1109.6095431.0001i_02292	PROT.1109.6095431.0001i_02292 717 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02293	PROT.1109.6095431.0001i_02293 171 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02294	PROT.1109.6095431.0001i_02294 1422 NA 	 APC family permease 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579886.1 	 NA	
PROT.1109.6095431.0001i_02295	PROT.1109.6095431.0001i_02295 1338 NA 	 aspartate aminotransferase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579884.1 	 NA	
PROT.1109.6095431.0001i_02296	PROT.1109.6095431.0001i_02296 1473 NA 	 aldehyde dehydrogenase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579882.1 	 NA	
PROT.1109.6095431.0001i_02297	PROT.1109.6095431.0001i_02297 1347 NA 	 aminotransferase class III-fold pyridoxal phosphate-dependent enzyme 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579880.1 	 NA	
PROT.1109.6095431.0001i_02298	PROT.1109.6095431.0001i_02298 927 NA 	 LysR family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579878.1 	 NA	
PROT.1109.6095431.0001i_02299	PROT.1109.6095431.0001i_02299 579 NA 	 TetR/AcrR family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579877.1 	 NA	
PROT.1109.6095431.0001i_02300	PROT.1109.6095431.0001i_02300 768 NA 	 MBL fold metallo-hydrolase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579876.1 	 NA	
PROT.1109.6095431.0001i_02301	PROT.1109.6095431.0001i_02301 411 NA 	 ester cyclase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579875.1 	 NA	
PROT.1109.6095431.0001i_02302	PROT.1109.6095431.0001i_02302 1191 pobA 	 4-hydroxybenzoate 3-monooxygenase 	 1.14.13.2 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579863.1 	 NA	
PROT.1109.6095431.0001i_02303	PROT.1109.6095431.0001i_02303 870 NA 	 helix-turn-helix domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579857.1 	 NA	
PROT.1109.6095431.0001i_02304	PROT.1109.6095431.0001i_02304 936 pcaQ_1 	 pca operon transcription factor PcaQ 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579856.1 	 NA	
PROT.1109.6095431.0001i_02307	PROT.1109.6095431.0001i_02307 96 NA 	 helix-turn-helix domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579852.1 	 NA	
PROT.1109.6095431.0001i_02308	PROT.1109.6095431.0001i_02308 204 NA 	 IclR family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068581983.1 	 NA	
PROT.1109.6095431.0001i_02309	PROT.1109.6095431.0001i_02309 930 NA 	 recombinase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_003150544.1 	 NA	
PROT.1109.6095431.0001i_02310	PROT.1109.6095431.0001i_02310 240 NA 	 ribbon-helix-helix domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_003089107.1 	 NA	
PROT.1109.6095431.0001i_02311	PROT.1109.6095431.0001i_02311 411 NA 	 putative toxin-antitoxin system toxin component, PIN family 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_003150546.1 	 NA	
PROT.1109.6095431.0001i_02312	PROT.1109.6095431.0001i_02312 2994 NA 	 Tn3 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_003299771.1 	 NA	
PROT.1109.6095431.0001i_02313	PROT.1109.6095431.0001i_02313 213 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02314	PROT.1109.6095431.0001i_02314 276 merP_1 	 mercury resistance system periplasmic binding protein MerP 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_003150552.1 	 NA	
PROT.1109.6095431.0001i_02315	PROT.1109.6095431.0001i_02315 351 NA 	 mercury transporter MerT 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_003089115.1 	 NA	
PROT.1109.6095431.0001i_02316	PROT.1109.6095431.0001i_02316 399 merR_1 	 Hg(II)-responsive transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_003089120.1 	 NA	
PROT.1109.6095431.0001i_02317	PROT.1109.6095431.0001i_02317 636 NA 	 IclR family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068581983.1 	 NA	
PROT.1109.6095431.0001i_02318	PROT.1109.6095431.0001i_02318 957 NA 	 AraC family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579848.1 	 NA	
PROT.1109.6095431.0001i_02323	PROT.1109.6095431.0001i_02323 1338 NA 	 MFS transporter 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579841.1 	 NA	
PROT.1109.6095431.0001i_02324	PROT.1109.6095431.0001i_02324 1122 NA 	 muconate cycloisomerase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579840.1 	 NA	
PROT.1109.6095431.0001i_02325	PROT.1109.6095431.0001i_02325 291 catC_1 	 muconolactone Delta-isomerase 	 5.3.3.4 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579838.1 	 NA	
PROT.1109.6095431.0001i_02326	PROT.1109.6095431.0001i_02326 942 catA_1 	 catechol 1,2-dioxygenase 	 1.13.11.1 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579833.1 	 NA	
PROT.1109.6095431.0001i_02327	PROT.1109.6095431.0001i_02327 1227 NA 	 benzoate/H(+) symporter BenE family transporter 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579832.1 	 NA	
PROT.1109.6095431.0001i_02328	PROT.1109.6095431.0001i_02328 870 NA 	 methyl-accepting chemotaxis protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068577731.1 	 NA	
PROT.1109.6095431.0001i_02332	PROT.1109.6095431.0001i_02332 1353 NA 	 3-carboxy-cis,cis-muconate cycloisomerase 	 5.5.1.2 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579826.1 	 NA	
PROT.1109.6095431.0001i_02333	PROT.1109.6095431.0001i_02333 804 pcaD_2 	 3-oxoadipate enol-lactonase 	 3.1.1.24 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579824.1 	 NA	
PROT.1109.6095431.0001i_02335	PROT.1109.6095431.0001i_02335 378 NA 	 helix-turn-helix domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579813.1 	 NA	
PROT.1109.6095431.0001i_02336	PROT.1109.6095431.0001i_02336 897 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02337	PROT.1109.6095431.0001i_02337 546 NA 	 3'-5' exoribonuclease 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_141698125.1 	 NA	
PROT.1109.6095431.0001i_02338	PROT.1109.6095431.0001i_02338 1476 NA 	 ThiF family adenylyltransferase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579805.1 	 NA	
PROT.1109.6095431.0001i_02339	PROT.1109.6095431.0001i_02339 1254 NA 	 nucleotidyltransferase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579804.1 	 NA	
PROT.1109.6095431.0001i_02340	PROT.1109.6095431.0001i_02340 1176 NA 	 SAVED domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579802.1 	 NA	
PROT.1109.6095431.0001i_02341	PROT.1109.6095431.0001i_02341 390 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_083235694.1 	 NA	
PROT.1109.6095431.0001i_02342	PROT.1109.6095431.0001i_02342 234 NA 	 AbrB/MazE/SpoVT family DNA-binding domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_041769753.1 	 NA	
PROT.1109.6095431.0001i_02343	PROT.1109.6095431.0001i_02343 291 NA 	 helix-turn-helix transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_125879954.1 	 NA	
PROT.1109.6095431.0001i_02344	PROT.1109.6095431.0001i_02344 105 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02345	PROT.1109.6095431.0001i_02345 1050 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02346	PROT.1109.6095431.0001i_02346 150 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02347	PROT.1109.6095431.0001i_02347 1068 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02348	PROT.1109.6095431.0001i_02348 438 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02349	PROT.1109.6095431.0001i_02349 441 NA 	 RES family NAD+ phosphorylase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579791.1 	 NA	
PROT.1109.6095431.0001i_02350	PROT.1109.6095431.0001i_02350 462 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579789.1 	 NA	
PROT.1109.6095431.0001i_02351	PROT.1109.6095431.0001i_02351 246 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02352	PROT.1109.6095431.0001i_02352 561 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02353	PROT.1109.6095431.0001i_02353 720 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02354	PROT.1109.6095431.0001i_02354 2211 NA 	 phosphoadenosine phosphosulfate reductase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579778.1 	 NA	
PROT.1109.6095431.0001i_02355	PROT.1109.6095431.0001i_02355 825 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02356	PROT.1109.6095431.0001i_02356 360 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02357	PROT.1109.6095431.0001i_02357 270 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02358	PROT.1109.6095431.0001i_02358 774 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02359	PROT.1109.6095431.0001i_02359 402 NA 	 helix-turn-helix transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_083235696.1 	 NA	
PROT.1109.6095431.0001i_02360	PROT.1109.6095431.0001i_02360 846 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02361	PROT.1109.6095431.0001i_02361 627 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02362	PROT.1109.6095431.0001i_02362 141 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02364	PROT.1109.6095431.0001i_02364 822 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02365	PROT.1109.6095431.0001i_02365 213 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02366	PROT.1109.6095431.0001i_02366 381 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02367	PROT.1109.6095431.0001i_02367 192 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02368	PROT.1109.6095431.0001i_02368 255 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02369	PROT.1109.6095431.0001i_02369 141 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02370	PROT.1109.6095431.0001i_02370 201 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02371	PROT.1109.6095431.0001i_02371 216 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02372	PROT.1109.6095431.0001i_02372 297 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02373	PROT.1109.6095431.0001i_02373 351 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02374	PROT.1109.6095431.0001i_02374 138 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02375	PROT.1109.6095431.0001i_02375 267 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02376	PROT.1109.6095431.0001i_02376 534 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02377	PROT.1109.6095431.0001i_02377 171 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02378	PROT.1109.6095431.0001i_02378 414 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02379	PROT.1109.6095431.0001i_02379 135 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02380	PROT.1109.6095431.0001i_02380 315 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02381	PROT.1109.6095431.0001i_02381 1179 NA 	 competence protein CoiA 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579738.1 	 NA	
PROT.1109.6095431.0001i_02382	PROT.1109.6095431.0001i_02382 402 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02383	PROT.1109.6095431.0001i_02383 267 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02384	PROT.1109.6095431.0001i_02384 438 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02385	PROT.1109.6095431.0001i_02385 471 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02386	PROT.1109.6095431.0001i_02386 468 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02387	PROT.1109.6095431.0001i_02387 471 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02388	PROT.1109.6095431.0001i_02388 405 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02389	PROT.1109.6095431.0001i_02389 675 dnaB_2 	 replicative DNA helicase 	 3.6.4.12 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068577111.1 	 NA	
PROT.1109.6095431.0001i_02390	PROT.1109.6095431.0001i_02390 174 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02391	PROT.1109.6095431.0001i_02391 1011 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02392	PROT.1109.6095431.0001i_02392 786 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02393	PROT.1109.6095431.0001i_02393 1155 NA 	 diguanylate cyclase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579715.1 	 NA	
PROT.1109.6095431.0001i_02394	PROT.1109.6095431.0001i_02394 1263 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02395	PROT.1109.6095431.0001i_02395 645 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02396	PROT.1109.6095431.0001i_02396 306 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02397	PROT.1109.6095431.0001i_02397 1368 dnaG 	 DNA primase 	 2.7.7.- 	 protein motif:HAMAP:MF_00974 	 NA	
PROT.1109.6095431.0001i_02398	PROT.1109.6095431.0001i_02398 780 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02399	PROT.1109.6095431.0001i_02399 312 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02400	PROT.1109.6095431.0001i_02400 1242 NA 	 integrase arm-type DNA-binding domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579674.1 	 NA	
PROT.1109.6095431.0001i_02401	PROT.1109.6095431.0001i_02401 2499 NA 	 SAM-dependent DNA methyltransferase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068585659.1 	 NA	
